ID,2. Topic-relevant Text,Selected Content,Body,Label,Agree? by Nonraphan,Suggestion,Agree? by Yotsawan,Suggestion,Agree? by Nimmida,Suggestion,Final Result
288,Location,"Boutique hotel in the quiet area, Only few kilometers from the airport but quite distant from the city center. On the other hand - close to salt lake to have opportunity to watch flamings.",,0,Yes,,Yes,,,,Yes
288,Location,"Boutique hotel in the quiet area, Only few kilometers from the airport but quite distant from the city center. On the other hand - close to salt lake to have opportunity to watch flamings.",,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,far_from_city_center,1,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Location,but quite distant from the city center.,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,friendly_staff,1,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,helpful_staff,1,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Staff,Staff was friendly and helpful,,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",tasty_breakfast,1,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,No,good_breakfast,No,breakfast_tasty,,good_breakfast,No
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
288,Food,"Good, tasty breakfest.",,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,nice_boutique_hotel,1,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,clean_boutique_hotel,1,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Facility,A nice and clean boutique hotel.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,close_to_airport,1,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,close_to_Mackenzie_beach,1,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,taxi_15-18_euro_to_airport,1,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Location,Close to airport and Makenzie beach area. Taxi fare to airport around 15-18 euro.,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,cannot_maintain_noise_insulation,1,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
289,Room,The room does not maintain well noise insulation. but this is typical in the area,,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",happy_to_help_with_Covid_restriction,1,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Staff,"Staff were happy to go above and beyond to help me with Covid restrictions for the airport, which was very close by.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Off,"I actually had a couple of issues that would have made it hard for me to travel had it not been for the staff, I suspect because the hotel was quite empty.",,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,good_breakfast,1,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Food,The breakfast was good.,,0,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",excellent_value_room,1,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",upgrade_room_free,1,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",lovely_balcony,1,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",ocean_view_balcony,1,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Room,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,excellent_value_location,1,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Location,The room and location were excellent value for money,,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",room_excellent_value_for_money,1,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",location_excellent_value_for_money,1,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
290,Price,"The room and location were excellent value for money- I was also upgraded a room free of charge, Lovely balcony view of the ocean.",,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,friendly_staff,1,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Staff,Friendly staff,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,clean_room,1,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,cozy_room,1,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Room,Very clean and cozy,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,close_to_airport,1,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
291,Location,Close to the airport,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Off,Did not have breakfast.,,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",good_location_for_airport,1,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",8_minute_to_airport_by_car,1,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Location,"Good location for airport , only 8 minutes by car",,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,smart_TV_not_work,1,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
292,Room,The Smart television did not work,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,helpful_staff,1,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,friendly_staff,1,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Staff,helpful and friendly staff.,,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
293,Off,"Very pleasant, All good",,0,Yes,,Yes,,,,Yes
294,Room,clean basic,clean_room,1,Yes,,Yes,,,,Yes
294,Room,clean basic,basic_room,1,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Room,clean basic,,0,Yes,,Yes,,,,Yes
294,Off,it was ok,,0,Yes,,Yes,,,,Yes
294,Off,it was ok,,0,Yes,,Yes,,,,Yes
